Date;AdjustedPrice
2024-09-05;19,322576167937
2024-09-06;19,458331972396
2024-09-09;19,503583907215
2024-09-10;19,367828102756
2024-09-11;19,594087776854
2024-09-12;20,734436534306
2024-09-13;20,471975312353
2024-09-16;20,508176860208
2024-09-17;21,158718675174
2024-09-18;21,225076663851
2024-09-19;21,566346319902
2024-09-20;20,997563559816
2024-09-23;20,409821374395
2024-09-24;20,959644709144
2024-09-25;22,135129079987
2024-09-26;22,703911840072
2024-09-27;22,410040747362
2024-09-30;23,083100346796
2024-10-01;23,035701783456
2024-10-02;23,414890290179
2024-10-03;23,642403394213
2024-10-04;22,182527643328
2024-10-07;22,902985806102
2024-10-08;22,893506093434
2024-10-09;22,220446494
2024-10-10;22,893506093434
2024-10-11;22,940904656775
2024-10-14;22,921945231438
2024-10-15;22,542756724715
2024-10-16;22,504837874043
2024-10-17;22,836627817426
2024-10-18;22,789229254085
2024-10-21;23,102059772132
2024-10-22;23,5570859802
2024-10-23;22,637553851396
2024-10-24;22,192007355996
2024-10-25;22,106689941983
2024-10-28;21,898136263285
2024-10-29;21,926575401289
2024-10-30;20,096990856348
2024-10-31;20,561496777084
2024-11-01;20,940685283808
2024-11-04;20,798489593787
2024-11-05;21,37675206654
2024-11-06;20,694212754438
2024-11-07;21,234556376519
2024-11-08;21,073401261161
2024-11-11;21,300914365195
2024-11-12;21,016522985153
2024-11-13;21,367272353872
2024-11-14;22,713391552741
2024-11-15;22,988303220115
2024-11-18;23,794078796903
2024-11-19;24,068990464277
2024-11-20;25,216035697116
2024-11-21;24,457658683669
2024-11-22;24,277544142975
2024-11-25;21,945534826625
2024-11-26;21,803339136604
2024-11-27;20,665773616433
2024-11-28;20,589935915089
2024-11-29;20,504618501076
2024-12-02;20,618375053093
2024-12-03;21,063921548493
2024-12-04;21,319873790531
2024-12-05;21,234556376519
2024-12-06;20,760570743114
2024-12-09;20,694212754438
2024-12-10;20,656293903765
2024-12-11;20,599415627757
2024-12-12;20,31
2024-12-13;20,24
2024-12-16;20,17
2024-12-17;19,25
2024-12-18;19,685
2024-12-19;20,07
2024-12-20;20,12
2024-12-23;20,47
2024-12-24;20,36
2024-12-27;20,74
2024-12-30;20,73
2024-12-31;20,88
2025-01-02;21,8
2025-01-03;21,43
2025-01-06;20,3
2025-01-07;20,2
2025-01-08;20,22
2025-01-09;19,73
2025-01-10;19,775
2025-01-13;19,09
2025-01-14;19,025
2025-01-15;19,12
2025-01-16;18,835
2025-01-17;18,36
2025-01-20;18,7
2025-01-21;18,58
2025-01-22;18,16
2025-01-23;18,69
2025-01-24;18,21
2025-01-27;18,435
2025-01-28;18,18
2025-01-29;18,145
2025-01-30;18,23
2025-01-31;18,4
2025-02-03;18,17
2025-02-04;18,85
2025-02-05;18,48
2025-02-06;18,4
2018-01-29;20,803615050571
2018-01-30;20,407355716274
2018-01-31;20,605485383422
2018-02-01;20,605485383422
2018-02-02;20,605485383422
2018-02-05;20,011096381977
2018-02-06;19,73371484797
2018-02-07;20,209226049126
2018-02-08;19,812966714829
2018-02-09;19,812966714829
2018-02-12;20,407355716274
2018-02-13;20,605485383422
2018-02-14;20,209226049126
2018-02-15;20,605485383422
2018-02-16;20,605485383422
2018-02-19;20,605485383422
2018-02-20;20,605485383422
2018-02-21;20,605485383422
2018-02-22;20,605485383422
2018-02-23;20,605485383422
2018-02-26;20,605485383422
2018-02-27;20,605485383422
2018-02-28;20,407355716274
2018-03-01;20,803615050571
2018-03-02;20,209226049126
2018-03-05;20,605485383422
2018-03-06;20,407355716274
2018-03-07;20,407355716274
2018-03-08;20,407355716274
2018-03-09;20,011096381977
2018-03-12;19,812966714829
2018-03-13;20,011096381977
2018-03-14;20,011096381977
2018-03-15;20,011096381977
2018-03-16;20,209226049126
2018-03-19;19,495959247392
2018-03-20;20,209226049126
2018-03-21;20,209226049126
2018-03-22;20,407355716274
2018-03-23;19,812966714829
2018-03-26;19,812966714829
2018-03-27;19,812966714829
2018-03-28;19,812966714829
2018-04-03;19,812966714829
2018-04-04;19,416707380533
2018-04-05;19,099699913095
2018-04-06;19,020448046236
2018-04-09;19,258203646814
2018-04-10;19,495959247392
2018-04-11;19,495959247392
2018-04-12;19,495959247392
2018-04-13;19,495959247392
2018-04-16;19,416707380533
2018-04-17;19,099699913095
2018-04-18;18,941196179377
2018-04-19;19,099699913095
2018-04-20;19,020448046236
2018-04-23;19,099699913095
2018-04-24;19,416707380533
2018-04-25;19,416707380533
2018-04-26;19,337455513673
2018-04-27;19,020448046236
2018-04-30;19,099699913095
2018-05-02;19,495959247392
2018-05-03;19,812966714829
2018-05-04;20,011096381977
2018-05-07;19,73371484797
2018-05-08;19,812966714829
2018-05-09;19,812966714829
2018-05-11;20,209226049126
2018-05-14;20,407355716274
2018-05-15;20,605485383422
2018-05-16;20,605485383422
2018-05-18;20,407355716274
2018-05-22;20,407355716274
2018-05-23;20,605485383422
2018-05-24;20,407355716274
2018-05-25;20,605485383422
2018-05-28;20,803615050571
2018-05-29;21,001744717719
2018-05-30;21,596133719164
2018-05-31;21,794263386312
2018-06-01;22,190522720609
2018-06-04;22,190522720609
2018-06-05;21,001744717719
2018-06-06;21,794263386312
2018-06-07;22,190522720609
2018-06-08;21,99239305346
2018-06-11;21,99239305346
2018-06-12;21,99239305346
2018-06-13;21,794263386312
2018-06-14;21,794263386312
2018-06-15;21,794263386312
2018-06-18;21,398004052016
2018-06-19;21,398004052016
2018-06-20;21,596133719164
2018-06-21;21,199874384867
2018-06-22;20,803615050571
2018-06-25;20,407355716274
2018-06-26;21,199874384867
2018-06-27;20,803615050571
2018-06-28;20,011096381977
2018-06-29;21,596133719164
2018-07-02;20,803615050571
2018-07-03;20,803615050571
2018-07-04;21,001744717719
2018-07-05;21,001744717719
2018-07-06;21,001744717719
2018-07-09;21,001744717719
2018-07-10;21,001744717719
2018-07-11;20,407355716274
2018-07-12;20,407355716274
2018-07-13;20,407355716274
2018-07-16;20,209226049126
2018-07-17;20,209226049126
2018-07-18;20,011096381977
2018-07-19;20,407355716274
2018-07-20;20,209226049126
2018-07-23;20,209226049126
2018-07-24;20,209226049126
2018-07-25;20,011096381977
2018-07-26;20,407355716274
2018-07-27;20,605485383422
2018-07-30;20,011096381977
2018-07-31;20,407355716274
2018-08-01;20,209226049126
2018-08-02;20,011096381977
2018-08-03;20,011096381977
2018-08-06;20,011096381977
2018-08-07;20,011096381977
2018-08-08;19,812966714829
2018-08-09;19,812966714829
2018-08-10;19,495959247392
2018-08-13;19,812966714829
2018-08-14;19,575211114251
2018-08-15;19,575211114251
2018-08-16;19,654462981111
2018-08-17;19,73371484797
2018-08-20;20,209226049126
2018-08-21;20,209226049126
2018-08-22;20,011096381977
2018-08-24;20,011096381977
2018-08-27;20,209226049126
2018-08-28;19,812966714829
2018-08-29;19,654462981111
2018-08-30;19,812966714829
2018-08-31;19,654462981111
2018-09-03;19,812966714829
2018-09-04;19,73371484797
2018-09-05;19,73371484797
2018-09-06;19,337455513673
2018-09-07;19,416707380533
2018-09-10;19,654462981111
2018-09-11;19,73371484797
2018-09-12;19,178951779955
2018-09-13;19,258203646814
2018-09-14;19,416707380533
2018-09-17;18,861944312517
2018-09-18;18,782692445658
2018-09-19;18,941196179377
2018-09-20;18,782692445658
2018-09-21;19,020448046236
2018-09-24;18,703440578799
2018-09-25;19,178951779955
2018-09-26;18,703440578799
2018-09-27;18,624188711939
2018-09-28;18,941196179377
2018-10-01;18,782692445658
2018-10-02;18,386433111361
2018-10-03;18,227929377643
2018-10-04;17,831670043346
2018-10-05;17,990173777065
2018-10-08;17,910921910206
2018-10-09;17,910921910206
2018-10-10;17,831670043346
2018-10-11;17,593914442768
2018-10-12;17,35615884219
2018-10-15;17,118403241612
2018-10-16;17,673166309628
2018-10-17;17,276906975331
2018-10-18;17,673166309628
2018-10-19;17,276906975331
2018-10-22;17,039151374753
2018-10-23;16,722143907316
2018-10-24;16,642892040457
2018-10-25;16,405136439879
2018-10-26;16,167380839301
2018-10-29;16,008877105582
2018-10-30;16,008877105582
2018-10-31;16,088128972441
2018-11-01;16,405136439879
2018-11-02;16,722143907316
2018-11-05;16,484388306738
2018-11-06;16,563640173597
2018-11-07;16,484388306738
2018-11-08;16,405136439879
2018-11-09;16,24663270616
2018-11-12;16,642892040457
2018-11-13;16,405136439879
2018-11-14;16,563640173597
2018-11-15;16,801395774175
2018-11-16;16,642892040457
2018-11-19;16,325884573019
2018-11-20;15,454114037567
2018-11-21;15,771121505004
2018-11-22;15,295610303848
2018-11-23;14,978602836411
2018-11-26;14,582343502114
2018-11-27;14,899350969552
2018-11-28;14,820099102692
2018-11-29;15,454114037567
2018-11-30;15,05785470327
2018-12-03;15,454114037567
2018-12-04;14,503091635255
2018-12-05;14,899350969552
2018-12-06;14,503091635255
2018-12-07;14,265336034677
2018-12-10;14,027580434099
2018-12-11;14,265336034677
2018-12-12;13,86907670038
2018-12-13;14,503091635255
2018-12-14;13,789824833521
2018-12-17;14,186084167818
2018-12-18;12,918054298069
2018-12-19;12,997306164928
2018-12-20;12,997306164928
2018-12-21;13,076558031787
2018-12-27;11,095261360304
2018-12-28;12,125535629475
2019-01-02;12,680298697491
2019-01-03;12,284039363194
2019-01-04;12,601046830631
2019-01-07;12,363291230053
2019-01-08;12,838802431209
2019-01-09;13,155809898647
2019-01-10;12,680298697491
2019-01-11;12,363291230053
2019-01-14;12,284039363194
2019-01-15;12,284039363194
2019-01-16;12,75955056435
2019-01-17;13,076558031787
2019-01-18;12,918054298069
2019-01-21;12,918054298069
2019-01-22;12,918054298069
2019-01-23;12,521794963772
2019-01-24;11,887780028898
2019-01-25;11,967031895757
2019-01-28;12,046283762616
2019-01-29;12,204787496335
2019-01-30;11,967031895757
2019-01-31;11,887780028898
2019-02-01;11,887780028898
2019-02-04;11,57077256146
2019-02-05;11,333016960882
2019-02-06;11,095261360304
2019-02-07;11,253765094023
2019-02-08;11,095261360304
2019-02-11;11,887780028898
2019-02-12;11,967031895757
2019-02-13;11,887780028898
2019-02-14;11,808528162038
2019-02-15;11,887780028898
2019-02-18;11,887780028898
2019-02-19;11,967031895757
2019-02-20;12,363291230053
2019-02-21;12,363291230053
2019-02-22;12,680298697491
2019-02-25;12,680298697491
2019-02-26;12,284039363194
2019-02-27;11,887780028898
2019-02-28;11,491520694601
2019-03-01;11,808528162038
2019-03-04;12,046283762616
2019-03-05;11,887780028898
2019-03-06;12,284039363194
2019-03-07;11,887780028898
2019-03-08;11,967031895757
2019-03-11;11,887780028898
2019-03-12;11,887780028898
2019-03-13;11,887780028898
2019-03-14;11,887780028898
2019-03-15;11,887780028898
2019-03-18;12,125535629475
2019-03-19;12,284039363194
2019-03-20;12,284039363194
2019-03-21;12,284039363194
2019-03-22;12,284039363194
2019-03-25;12,204787496335
2019-03-26;12,046283762616
2019-03-27;12,125535629475
2019-03-28;12,125535629475
2019-03-29;12,125535629475
2019-04-01;11,887780028898
2019-04-02;11,887780028898
2019-04-03;12,442543096913
2019-04-04;12,442543096913
2019-04-05;12,323665296624
2019-04-08;12,402917163483
2019-04-09;12,482169030342
2019-04-10;12,680298697491
2019-04-11;12,085909696046
2019-04-12;12,125535629475
2019-04-15;12,284039363194
2019-04-16;12,402917163483
2019-04-17;12,402917163483
2019-04-23;12,244413429764
2019-04-24;11,927405962327
2019-04-25;12,482169030342
2019-04-26;12,085909696046
2019-04-29;12,284039363194
2019-04-30;12,244413429764
2019-05-02;11,927405962327
2019-05-03;11,967031895757
2019-05-06;12,284039363194
2019-05-07;11,927405962327
2019-05-08;12,284039363194
2019-05-09;12,284039363194
2019-05-10;12,284039363194
2019-05-13;11,887780028898
2019-05-14;11,848154095468
2019-05-15;11,57077256146
2019-05-16;11,927405962327
2019-05-20;11,491520694601
2019-05-21;11,57077256146
2019-05-22;11,333016960882
2019-05-23;10,976383560015
2019-05-24;11,333016960882
2019-05-27;11,451894761171
2019-05-28;11,491520694601
2019-05-29;10,857505759726
2019-05-31;10,500872358859
2019-06-03;10,699002026008
2019-06-04;10,025361157704
2019-06-05;10,500872358859
2019-06-06;10,540498292289
2019-06-07;10,619750159148
2019-06-11;10,619750159148
2019-06-12;10,500872358859
2019-06-13;10,500872358859
2019-06-14;10,342368625141
2019-06-17;9,9064833574146
2019-06-18;10,104613024563
2019-06-19;10,144238957993
2019-06-20;10,144238957993
2019-06-21;10,500872358859
2019-06-24;10,500872358859
2019-06-25;10,104613024563
2019-06-26;10,223490824852
2019-06-27;10,302742691711
2019-06-28;10,421620492
2019-07-01;10,778253892867
2019-07-02;10,699002026008
2019-07-03;10,421620492
2019-07-04;10,540498292289
2019-07-05;10,619750159148
2019-07-08;10,421620492
2019-07-09;10,46124642543
2019-07-10;10,342368625141
2019-07-11;10,104613024563
2019-07-12;9,9064833574146
2019-07-15;9,7083536902663
2019-07-16;9,629101823407
2019-07-17;9,5894758899773
2019-07-18;9,1139646888214
2019-07-19;9,4705980896883
2019-07-22;9,510224023118
2019-07-23;9,510224023118
2019-07-24;9,629101823407
2019-07-25;9,629101823407
2019-07-26;9,6687277568366
2019-07-29;9,6687277568366
2019-07-30;9,5498499565477
2019-07-31;9,7083536902663
2019-08-01;9,7876055571256
2019-08-02;9,510224023118
2019-08-05;9,1535906222511
2019-08-06;9,0743387553918
2019-08-07;8,8762090882435
2019-08-08;8,7969572213842
2019-08-09;8,5592016208062
2019-08-12;8,6384534876655
2019-08-13;8,3610719536579
2019-08-14;7,7468699854982
2019-08-15;7,5091143849203
2019-08-16;7,9053737192168
2019-08-19;8,0836904196503
2019-08-20;8,4403238205172
2019-08-21;8,6384534876655
2019-08-22;8,7177053545248
2019-08-23;8,7177053545248
2019-08-26;8,2421941533689
2019-08-27;8,12331635308
2019-08-28;8,3214460202283
2019-08-29;8,4403238205172
2019-08-30;8,4403238205172
2019-09-02;8,4799497539469
2019-09-03;8,3610719536579
2019-09-04;8,5988275542359
2019-09-05;8,5988275542359
2019-09-06;8,5592016208062
2019-09-09;8,7177053545248
2019-09-10;8,6384534876655
2019-09-11;8,5988275542359
2019-09-12;8,7177053545248
2019-09-13;9,1535906222511
2019-09-16;9,4309721562587
2019-09-17;9,510224023118
2019-09-18;9,3517202893994
2019-09-19;9,1139646888214
2019-09-20;9,4705980896883
2019-09-23;9,4309721562587
2019-09-24;9,4705980896883
2019-09-25;9,1932165556807
2019-09-26;9,3120943559697
2019-09-27;9,1139646888214
2019-09-30;9,1535906222511
2019-10-01;9,3120943559697
2019-10-02;8,8365831548138
2019-10-03;8,8365831548138
2019-10-04;8,9158350216731
2019-10-07;8,8365831548138
2019-10-08;8,8365831548138
2019-10-09;8,9158350216731
2019-10-10;8,7177053545248
2019-10-11;9,1139646888214
2019-10-14;9,2328424891104
2019-10-15;8,9950868885324
2019-10-16;9,0347128219621
2019-10-17;8,9950868885324
2019-10-18;8,3610719536579
2019-10-21;8,5592016208062
2019-10-22;8,3214460202283
2019-10-23;8,3214460202283
2019-10-24;8,0440644862206
2019-10-25;8,12331635308
2019-10-28;8,2421941533689
2019-10-29;8,1629422865096
2019-10-30;8,2421941533689
2019-10-31;8,3214460202283
2019-11-01;8,12331635308
2019-11-04;8,2818200867986
2019-11-05;8,2025682199393
2019-11-06;8,3214460202283
2019-11-07;8,1629422865096
2019-11-08;7,9251866859317
2019-11-11;7,8459348190724
2019-11-12;7,7072440520685
2019-11-13;7,5487403183499
2019-11-14;7,4893014182054
2019-11-15;7,6478051519241
2019-11-18;7,7270570187834
2019-11-19;7,7270570187834
2019-11-20;7,8459348190724
2019-11-21;7,7270570187834
2019-11-22;7,6874310853537
2019-11-25;7,5883662517796
2019-11-26;7,6676181186389
2019-11-27;7,4496754847758
2019-11-28;7,5289273516351
2019-11-29;7,5685532850647
2019-12-02;7,4694884514906
2019-12-03;7,4298625180609
2019-12-04;7,310984717772
2019-12-05;7,2713587843423
2019-12-06;7,3307976844868
2019-12-09;7,2713587843423
2019-12-10;7,192106917483
2019-12-11;7,2713587843423
2019-12-12;7,2515458176275
2019-12-13;7,2911717510571
2019-12-16;7,6279921852092
2019-12-17;7,8459348190724
2019-12-18;8,0440644862206
2019-12-19;8,004438552791
2019-12-20;8,2421941533689
2019-12-23;8,2818200867986
2019-12-27;8,0440644862206
2019-12-30;7,8459348190724
2020-01-02;7,9648126193613
2020-01-03;7,8063088856427
2020-01-06;8,0836904196503
2020-01-07;7,7072440520685
2020-01-08;7,8459348190724
2020-01-09;8,0836904196503
2020-01-10;8,0440644862206
2020-01-13;7,8459348190724
2020-01-14;7,8063088856427
2020-01-15;7,8459348190724
2020-01-16;7,885560752502
2020-01-17;7,9251866859317
2020-01-20;8,3610719536579
2020-01-21;8,2421941533689
2020-01-22;8,12331635308
2020-01-23;7,9648126193613
2020-01-24;7,766682952213
2020-01-27;7,5883662517796
2020-01-28;7,5685532850647
2020-01-29;7,5289273516351
2020-01-30;7,5091143849203
2020-01-31;7,6081792184944
2020-02-03;7,2713587843423
2020-02-04;7,3902365846313
2020-02-05;7,5289273516351
2020-02-06;7,5289273516351
2020-02-07;7,2911717510571
2020-02-10;7,0534161504792
2020-02-11;7,2317328509127
2020-02-12;7,2911717510571
2020-02-13;7,192106917483
2020-02-14;6,7364086830419
2020-02-17;6,7364086830419
2020-02-18;6,8949124167606
2020-02-19;6,8156605499012
2020-02-20;6,9345383501902
2020-02-21;7,0137902170495
2020-02-24;6,3599623154602
2020-02-25;6,4194012156047
2020-02-26;6,4788401157491
2020-02-27;5,9637029811636
2020-02-28;6,3401493487453
2020-03-02;6,1023937481674
2020-03-03;6,379775282175
2020-03-04;6,2212715484564
2020-03-05;6,0429548480229
2020-03-06;5,4683788132929
2020-03-09;4,3786656439772
2020-03-10;4,9136157452776
2020-03-11;4,6560471779849
2020-03-12;3,9546681562799
2020-03-13;4,5966082778404
2020-03-16;3,5742591953552
2020-03-17;3,5663340086693
2020-03-18;3,7565384891316
2020-03-19;3,1700746743727
2020-03-20;3,3999050882647
2020-03-23;3,479156955124
2020-03-24;3,6059599420989
2020-03-25;3,8040896092472
2020-03-26;3,9824063096807
2020-03-27;4,2994137771179
2020-03-30;4,2796008104031
2020-03-31;4,3588526772624
2020-04-01;4,180535976829
2020-04-02;4,0418452098251
2020-04-03;4,0418452098251
2020-04-06;4,3588526772624
2020-04-07;4,1607230101141
2020-04-08;4,1409100433993
2020-04-14;4,180535976829
2020-04-15;4,0814711432548
2020-04-16;3,9625933429658
2020-04-17;3,9625933429658
2020-04-20;3,8754162894206
2020-04-21;3,6138851287848
2020-04-22;3,4078302749506
2020-04-23;3,368204341521
2020-04-24;3,6455858755286
2020-04-27;3,8357903559909
2020-04-28;3,7327629290738
2020-04-29;3,6455858755286
2020-04-30;3,6376606888426
2020-05-04;3,5742591953552
2020-05-05;3,6218103154708
2020-05-06;3,5663340086693
2020-05-07;3,5584088219833
2020-05-08;3,5663340086693
2020-05-11;3,598034755413
2020-05-12;3,590109568727
2020-05-13;3,5663340086693
2020-05-14;3,4712317684381
2020-05-15;3,598034755413
2020-05-18;3,6376606888426
2020-05-19;3,590109568727
2020-05-20;3,5663340086693
2020-05-22;3,5504836352974
2020-05-25;3,6218103154708
2020-05-26;3,9229674095362
2020-05-27;3,6455858755286
2020-05-28;3,5742591953552
2020-05-29;3,368204341521
2020-06-02;3,4395310216943
2020-06-03;3,2889524746616
2020-06-04;3,2651769146038
2020-06-05;3,2017754211164
2020-06-08;3,2810272879757
2020-06-09;3,3127280347194
2020-06-10;3,3127280347194
2020-06-11;3,2176257944883
2020-06-12;3,2414013545461
2020-06-15;3,2651769146038
2020-06-16;3,3127280347194
2020-06-17;3,368204341521
2020-06-18;3,3999050882647
2020-06-19;3,2731021012898
2020-06-22;2,9719450072244
2020-06-23;2,8292916468776
2020-06-24;2,7341894066464
2020-06-25;2,4964338060685
2020-06-26;2,5202093661263
2020-06-29;2,1635759652593
2020-06-30;2,6153116063574
2020-07-01;2,5994612329856
2020-07-02;2,440957499267
2020-07-03;2,3379300723498
2020-07-06;2,3854811924654
2020-07-07;1,386907670038
2020-07-08;1,0540498292289
2020-07-09;1,0144238957993
2020-07-10;0,8004438552791
2020-07-13;0,83214460202283
2020-07-14;1,1689650361749
2020-07-15;1,0699002026008
2020-07-16;1,0738627959437
2020-07-17;1,0223490824852
2020-07-20;0,99461092908442
2020-07-21;1,0738627959437
2020-07-22;1,1134887293734
2020-07-23;1,0699002026008
2020-07-24;1,1095261360304
2020-07-27;1,0778253892867
2020-07-28;1,1095261360304
2020-07-29;1,0936757626586
2020-07-30;1,1095261360304
2020-07-31;1,1293391027453
2020-08-03;1,1174513227164
2020-08-04;1,1214139160593
2020-08-05;0,97479796236959
2020-08-06;0,89158350216731
2020-08-07;0,87969572213842
2020-08-10;0,83610719536579
2020-08-11;0,89158350216731
2020-08-12;0,91139646888214
2020-08-13;0,93517202893993
2020-08-14;0,97083536902663
2020-08-17;0,9629101823407
2020-08-18;0,95894758899773
2020-08-19;0,97876055571256
2020-08-20;0,9629101823407
2020-08-21;0,85195756873765
2020-08-24;0,7528927351635
2020-08-25;0,78063088856427
2020-08-26;0,927246842254
2020-08-27;0,80836904196503
2020-08-28;0,81629422865096
2020-08-31;0,87573312879545
2020-09-01;0,91139646888214
2020-09-02;1,0540498292289
2020-09-03;1,1016009493445
2020-09-04;1,0936757626586
2020-09-07;1,0302742691711
2020-09-08;0,91932165556807
2020-09-09;0,9629101823407
2020-09-10;1,0421620492
2020-09-11;1,1808528162038
2020-09-14;1,2680298697491
2020-09-15;1,2878428364639
2020-09-16;1,2640672764061
2020-09-17;1,2323665296624
2020-09-18;1,271992463092
2020-09-21;1,2204787496335
2020-09-22;1,1372642894312
2020-09-23;1,0738627959437
2020-09-24;1,1729276295179
2020-09-25;1,1768902228609
2020-09-28;1,1689650361749
2020-09-29;1,1095261360304
2020-09-30;1,0699002026008
2020-10-01;1,0619750159148
2020-10-02;1,0302742691711
2020-10-05;1,1095261360304
2020-10-06;1,1016009493445
2020-10-07;1,0817879826297
2020-10-08;1,1016009493445
2020-10-09;1,1055635426875
2020-10-12;1,1095261360304
2020-10-13;1,0976383560015
2020-10-14;1,0857505759726
2020-10-15;1,0699002026008
2020-10-16;1,1333016960882
2020-10-19;1,0857505759726
2020-10-20;1,0619750159148
2020-10-21;1,1095261360304
2020-10-22;1,0857505759726
2020-10-23;1,1214139160593
2020-10-26;1,0500872358859
2020-10-27;1,1095261360304
2020-10-28;1,0302742691711
2020-10-29;1,0421620492
2020-10-30;1,0619750159148
2020-11-02;1,1095261360304
2020-11-03;1,1055635426875
2020-11-04;1,1372642894312
2020-11-05;1,2046283762616
2020-11-06;1,2482169030342
2020-11-09;1,3631321099802
2020-11-10;1,4582343502114
2020-11-11;1,5018228769841
2020-11-12;1,5018228769841
2020-11-13;1,5850373371863
2020-11-16;1,624663270616
2020-11-17;1,628625863959
2020-11-18;1,7633540376198
2020-11-19;1,9020448046236
2020-11-20;1,9377081447103
2020-11-23;2,0129974182266
2020-11-24;1,9337455513673
2020-11-25;1,9575211114251
2020-11-26;1,9654462981111
2020-11-27;1,9614837047681
